Date;Time; Temperatura  -  Med  (C) ; Umidità  -  Med  (%) ; Pressione  -  Med  (hpa) ; Velocità  del  vento  -  Med  (kmh) ; Raffica  di  vento  -  Med  (kmh) ; Direzione  del  vento  -  Tutti  (°) ; Punto  di  rugiada  -  Med  (C) ; Temperatura  apparente  -  Med  (C) ; Quantità  di  pioggia  -  Med  (mm/h) ; Precipitation  -  Totale  (mm) ; Radiazione  solare  -  Med  (W/m2) 
2025-03-16;21.40;5.40;88.00;963.10;0.00;3.00;25;3.50;4.00;0.00;9.80;0.00
2025-03-16;21.45;5.30;88.00;963.20;0.00;5.00;25;3.40;3.90;0.00;9.80;0.00
2025-03-16;21.50;5.30;88.00;963.20;0.00;5.00;25;3.40;3.90;0.00;9.80;0.00
2025-03-16;21.55;5.30;87.00;963.30;0.00;5.00;25;3.30;3.80;0.00;9.80;0.00
2025-03-16;22.00;5.20;87.00;963.30;0.70;6.00;25;3.20;3.60;0.00;9.80;0.00
2025-03-16;22.05;5.20;87.00;963.30;1.00;6.00;35;3.20;3.50;0.00;9.80;0.00
2025-03-16;22.10;5.20;87.00;963.30;0.00;5.00;36;3.20;3.70;0.00;9.80;0.00
2025-03-16;22.15;5.00;87.00;963.30;0.00;5.00;41;3.00;3.50;0.00;9.80;0.00
2025-03-16;22.20;4.80;87.00;963.30;0.70;5.00;71;2.80;3.20;0.00;9.80;0.00
2025-03-16;22.25;4.70;87.00;963.30;1.00;5.00;74;2.70;2.90;0.00;9.80;0.00
2025-03-16;22.30;4.50;87.70;963.20;0.00;5.00;75;2.60;2.90;0.00;9.80;0.00
2025-03-16;22.35;4.40;88.00;963.20;0.00;0.00;76;2.60;2.80;0.00;9.80;0.00
2025-03-16;22.40;4.40;88.70;963.20;0.00;0.00;78;2.70;2.90;0.00;9.80;0.00
2025-03-16;22.45;4.40;89.00;963.20;0.00;0.00;79;2.70;2.90;0.00;9.80;0.00
2025-03-16;22.50;4.40;89.00;963.10;0.00;0.00;79;2.70;2.90;0.00;9.80;0.00
2025-03-16;22.55;4.40;89.00;963.10;0.00;0.00;79;2.70;2.90;0.00;9.80;0.00
2025-03-16;23.00;4.40;89.70;963.10;0.00;0.00;79;2.80;2.90;0.00;9.80;0.00
2025-03-16;23.05;4.40;89.00;963.10;0.00;0.00;80;2.70;2.80;0.00;9.80;0.00
2025-03-16;23.10;4.30;89.00;963.10;0.00;3.00;80;2.60;2.70;0.00;9.80;0.00
2025-03-16;23.15;4.20;89.00;963.20;0.00;3.00;82;2.50;2.60;0.00;9.80;0.00
2025-03-16;23.20;3.90;89.30;963.10;1.00;5.00;83;2.20;2.10;0.00;9.80;0.00
2025-03-16;23.25;3.80;90.00;963.10;1.00;5.00;84;2.30;2.00;0.00;9.80;0.00
2025-03-16;23.30;3.60;90.00;963.10;0.00;5.00;84;2.10;2.00;0.00;9.80;0.00
2025-03-16;23.35;3.60;90.50;963.20;0.00;5.00;84;2.20;2.00;0.00;9.80;0.00
2025-03-16;23.40;3.60;91.00;963.20;0.00;5.00;84;2.20;2.00;0.00;9.80;0.00
2025-03-16;23.45;3.40;91.00;963.20;0.00;2.00;86;2.10;1.70;0.00;9.80;0.00
2025-03-16;23.50;3.30;91.00;963.20;0.00;2.00;86;2.00;1.60;0.00;9.80;0.00
2025-03-16;23.55;3.30;91.00;963.30;0.00;2.00;86;2.00;1.60;0.00;9.80;0.00
2025-03-17;00.00;3.30;91.30;963.30;0.00;2.00;86;2.00;1.60;0.00;0.00;0.00
2025-03-17;00.05;3.30;92.00;963.30;0.00;2.00;86;2.10;1.60;0.00;0.00;0.00
2025-03-17;00.10;3.20;91.30;963.30;0.00;2.00;86;2.00;1.50;0.00;0.00;0.00
2025-03-17;00.15;3.20;92.00;963.30;0.00;2.00;86;2.00;1.50;0.00;0.00;0.00
2025-03-17;00.20;3.00;92.00;963.30;0.00;2.00;84;1.80;1.30;0.00;0.00;0.00
2025-03-17;00.25;3.10;92.00;963.30;0.00;2.00;84;1.90;1.40;0.00;0.00;0.00
2025-03-17;00.30;3.00;92.00;963.40;0.00;2.00;84;1.80;1.30;0.00;0.00;0.00
2025-03-17;00.35;3.00;92.00;963.30;0.00;2.00;84;1.80;1.30;0.00;0.00;0.00
2025-03-17;00.40;2.90;92.00;963.40;0.00;2.00;87;1.70;1.20;0.00;0.00;0.00
2025-03-17;00.45;2.80;92.00;963.40;0.00;2.00;87;1.60;1.10;0.00;0.00;0.00
2025-03-17;00.50;2.70;92.00;963.40;0.00;2.00;88;1.50;1.00;0.00;0.00;0.00
2025-03-17;00.55;2.80;92.00;963.50;0.00;2.00;88;1.60;1.10;0.00;0.00;0.00
2025-03-17;01.00;2.80;93.00;963.50;0.00;2.00;88;1.80;1.10;0.00;0.00;0.00
2025-03-17;01.05;2.80;93.00;963.60;0.00;2.00;87;1.80;1.10;0.00;0.00;0.00
2025-03-17;01.10;2.90;93.00;963.50;0.00;2.00;87;1.90;1.20;0.00;0.00;0.00
2025-03-17;01.20;2.90;93.00;963.50;0.00;0.00;87;1.90;1.20;0.00;0.00;0.00
2025-03-17;01.25;2.70;93.00;963.50;0.00;0.00;87;1.70;1.00;0.00;0.00;0.00
2025-03-17;01.30;2.70;93.00;963.50;0.00;0.00;87;1.70;1.00;0.00;0.00;0.00
2025-03-17;01.35;2.50;93.00;963.50;0.00;2.00;86;1.50;0.80;0.00;0.00;0.00
2025-03-17;01.40;2.40;93.00;963.50;0.00;2.00;92;1.40;0.60;0.00;0.00;0.00
2025-03-17;01.45;2.40;93.00;963.50;0.00;2.00;93;1.40;0.60;0.00;0.00;0.00
2025-03-17;01.50;2.40;93.00;963.60;0.00;2.00;93;1.40;0.60;0.00;0.00;0.00
2025-03-17;01.55;2.30;93.00;963.50;0.00;3.00;92;1.30;0.50;0.00;0.00;0.00
2025-03-17;02.00;2.30;93.00;963.50;0.00;3.00;92;1.30;0.50;0.00;0.00;0.00
2025-03-17;02.05;2.20;93.00;963.50;0.30;3.00;92;1.20;0.40;0.00;0.00;0.00
2025-03-17;02.10;2.20;93.00;963.40;1.00;3.00;93;1.20;0.20;0.00;0.00;0.00
2025-03-17;02.15;2.20;93.30;963.40;2.30;5.00;93;1.20;-0.20;0.00;0.00;0.00
2025-03-17;02.20;2.20;93.50;963.40;3.00;5.00;94;1.20;-0.30;0.00;0.00;0.00
2025-03-17;02.25;2.20;93.30;963.40;3.00;5.00;93;1.20;-0.20;0.00;0.00;0.00
2025-03-17;02.30;2.20;94.00;963.40;2.00;5.00;93;1.30;0.00;0.00;0.00;0.00
2025-03-17;02.35;2.20;94.00;963.30;2.00;5.00;93;1.30;0.00;0.00;0.00;0.00
2025-03-17;02.40;2.10;94.00;963.40;2.00;5.00;93;1.20;-0.10;0.00;0.00;0.00
2025-03-17;02.45;2.10;94.00;963.30;2.00;5.00;93;1.20;-0.10;0.00;0.00;0.00
2025-03-17;02.50;1.90;94.00;963.20;2.00;3.00;93;1.00;-0.30;0.00;0.00;0.00
2025-03-17;02.55;1.90;94.00;963.20;2.00;3.00;93;1.00;-0.30;0.00;0.00;0.00
2025-03-17;03.00;1.90;94.00;963.20;2.00;5.00;93;1.00;-0.30;0.00;0.00;0.00
2025-03-17;03.05;1.90;94.00;963.20;2.00;5.00;93;1.00;-0.30;0.00;0.00;0.00
2025-03-17;03.10;1.80;94.00;963.10;2.00;3.00;93;0.90;-0.40;0.00;0.00;0.00
2025-03-17;03.15;1.80;94.00;963.10;2.00;5.00;92;0.90;-0.40;0.00;0.00;0.00
2025-03-17;03.20;1.80;94.00;963.00;2.00;5.00;93;0.90;-0.40;0.00;0.00;0.00
2025-03-17;03.25;1.70;94.00;963.00;3.00;5.00;96;0.80;-0.70;0.00;0.00;0.00
2025-03-17;03.30;1.80;94.00;963.00;3.00;5.00;96;0.90;-0.60;0.00;0.00;0.00
2025-03-17;03.35;1.70;94.00;963.00;3.00;5.00;96;0.80;-0.70;0.00;0.00;0.00
2025-03-17;03.40;1.70;94.00;963.00;3.00;5.00;96;0.80;-0.80;0.00;0.00;0.00
2025-03-17;03.45;1.90;94.70;963.00;3.00;5.00;100;1.10;-0.50;0.00;0.00;0.00
2025-03-17;03.50;2.00;94.50;963.00;3.00;5.00;104;1.20;-0.40;0.00;0.00;0.00
2025-03-17;03.55;1.90;94.00;962.90;2.30;5.00;103;1.00;-0.30;0.00;0.00;0.00
2025-03-17;04.00;1.90;94.00;962.90;2.00;5.00;101;1.00;-0.30;0.00;0.00;0.00
2025-03-17;04.05;1.80;94.00;962.80;3.00;5.00;101;0.90;-0.60;0.00;0.00;0.00
2025-03-17;04.10;1.70;94.00;962.80;3.00;5.00;101;0.80;-0.70;0.00;0.00;0.00
2025-03-17;04.15;1.70;94.00;962.80;3.00;5.00;101;0.80;-0.70;0.00;0.00;0.00
2025-03-17;04.20;1.90;95.00;962.90;2.00;5.00;101;1.20;-0.30;0.00;0.00;0.00
2025-03-17;04.25;2.10;95.00;962.90;2.00;3.00;101;1.40;-0.10;0.00;0.00;0.00
2025-03-17;04.30;2.20;95.00;962.90;2.00;3.00;101;1.50;0.10;0.00;0.00;0.00
2025-03-17;04.35;2.10;95.00;962.90;2.00;5.00;101;1.40;-0.10;0.00;0.00;0.00
2025-03-17;04.40;1.90;95.00;962.90;2.00;5.00;101;1.20;-0.30;0.00;0.00;0.00
2025-03-17;04.45;1.80;94.30;962.90;2.00;5.00;101;1.00;-0.40;0.00;0.00;0.00
2025-03-17;04.50;1.80;94.00;963.00;2.00;5.00;101;0.90;-0.50;0.00;0.00;0.00
2025-03-17;04.55;1.70;95.00;962.90;2.30;5.00;101;1.00;-0.60;0.00;0.00;0.00
2025-03-17;05.00;1.60;95.00;963.00;3.00;5.00;101;0.90;-0.80;0.00;0.00;0.00
2025-03-17;05.05;1.70;95.00;963.00;2.50;5.00;101;1.00;-0.70;0.00;0.00;0.00
2025-03-17;05.10;1.70;95.00;963.00;2.00;5.00;101;1.00;-0.50;0.00;0.00;0.00
2025-03-17;05.15;1.70;95.00;963.00;2.30;5.00;101;1.00;-0.60;0.00;0.00;0.00
2025-03-17;05.20;1.70;95.00;963.00;2.00;5.00;101;1.00;-0.50;0.00;0.00;0.00
2025-03-17;05.25;1.70;95.00;963.00;2.00;5.00;101;1.00;-0.50;0.00;0.00;0.00
2025-03-17;05.30;1.70;95.00;963.00;2.00;3.00;101;1.00;-0.50;0.00;0.00;0.00
2025-03-17;05.35;1.70;95.00;963.10;2.00;5.00;101;1.00;-0.50;0.00;0.00;0.00
2025-03-17;05.40;1.80;95.00;963.10;2.00;5.00;101;1.10;-0.40;0.00;0.00;0.00
2025-03-17;05.45;1.80;95.00;963.10;2.00;5.00;101;1.10;-0.40;0.00;0.00;0.00
2025-03-17;05.50;1.80;95.00;963.10;2.00;5.00;101;1.10;-0.50;0.00;0.00;0.00
2025-03-17;05.55;1.70;95.00;963.10;2.00;5.00;101;1.00;-0.50;0.00;0.00;0.00
2025-03-17;06.00;1.60;95.00;963.20;2.00;5.00;101;0.90;-0.60;0.00;0.00;0.00
2025-03-17;06.05;1.60;95.00;963.20;2.00;5.00;101;0.90;-0.60;0.00;0.00;0.00
2025-03-17;06.10;1.60;95.00;963.30;2.00;5.00;99;0.90;-0.60;0.00;0.00;0.00
2025-03-17;06.15;1.70;95.00;963.30;2.00;3.00;94;1.00;-0.50;0.00;0.00;0.00
2025-03-17;06.20;1.80;95.00;963.30;2.00;3.00;94;1.10;-0.40;0.00;0.00;0.00
2025-03-17;06.25;1.70;95.00;963.40;2.00;3.00;94;1.00;-0.50;0.00;0.00;0.00
2025-03-17;06.30;1.70;95.00;963.40;2.00;3.00;94;1.00;-0.50;0.00;0.00;0.00
2025-03-17;06.35;1.80;95.00;963.50;2.50;5.00;92;1.10;-0.50;0.00;0.00;0.00
2025-03-17;06.40;1.90;95.00;963.50;3.00;5.00;90;1.20;-0.50;0.00;0.00;5.00
2025-03-17;06.45;1.90;95.00;963.50;2.00;5.00;89;1.20;-0.30;0.00;0.00;7.00
2025-03-17;06.50;1.70;95.00;963.50;2.50;5.00;89;1.00;-0.60;0.00;0.00;9.00
2025-03-17;06.55;1.70;95.00;963.50;3.00;5.00;89;1.00;-0.70;0.00;0.00;11.30
2025-03-17;07.00;1.70;95.00;963.40;3.00;5.00;89;1.00;-0.70;0.00;0.00;12.00
2025-03-17;07.05;1.70;95.00;963.50;3.00;5.00;89;1.00;-0.70;0.00;0.00;14.50
2025-03-17;07.10;1.70;95.00;963.60;3.00;5.00;88;1.00;-0.80;0.00;0.00;16.00
2025-03-17;07.15;1.60;95.00;963.60;2.30;5.00;88;0.90;-0.70;0.00;0.00;18.30
2025-03-17;07.20;1.70;95.00;963.60;2.00;3.00;89;1.00;-0.50;0.00;0.00;19.00
2025-03-17;07.25;1.70;95.00;963.60;2.00;3.00;88;1.00;-0.50;0.00;0.00;41.00
2025-03-17;07.30;1.90;95.00;963.50;2.00;3.00;88;1.20;-0.30;0.00;0.00;81.00
2025-03-17;07.35;2.20;95.00;963.50;3.00;5.00;87;1.50;-0.20;0.00;0.00;101.80
2025-03-17;07.40;2.40;95.00;963.40;3.00;5.00;86;1.70;0.10;0.00;0.00;118.00
2025-03-17;07.45;2.60;95.70;963.40;3.00;5.00;89;1.90;0.30;0.00;0.00;133.70
2025-03-17;07.50;2.70;95.00;963.30;2.00;5.00;90;2.00;0.60;0.00;0.00;149.50
2025-03-17;07.55;2.80;95.00;963.30;2.00;5.00;87;2.10;0.80;0.00;0.00;164.00
2025-03-17;08.00;2.90;95.00;963.30;2.00;5.00;86;2.20;0.90;0.00;0.00;178.00
2025-03-17;08.05;3.20;95.80;963.30;3.00;5.00;87;2.60;1.00;0.00;0.00;192.50
2025-03-17;08.10;3.50;96.00;963.40;3.00;5.00;89;2.90;1.40;0.00;0.00;207.50
2025-03-17;08.15;3.80;96.00;963.40;2.00;5.00;88;3.20;1.90;0.00;0.00;219.70
2025-03-17;08.20;4.20;96.00;963.50;2.00;3.00;88;3.60;2.40;0.00;0.00;233.00
2025-03-17;08.25;4.60;96.00;963.60;1.70;3.00;90;4.00;3.00;0.00;0.00;245.00
2025-03-17;08.30;4.90;96.00;963.60;2.00;5.00;96;4.30;3.30;0.00;0.00;257.00
2025-03-17;08.35;5.30;96.00;963.70;2.30;5.00;99;4.70;3.70;0.00;0.00;270.00
2025-03-17;08.40;5.70;95.00;963.70;2.50;5.00;99;5.00;4.10;0.00;0.00;284.50
2025-03-17;08.45;6.10;95.00;963.60;1.70;5.00;100;5.30;4.70;0.00;0.00;297.70
2025-03-17;08.50;6.60;94.00;963.70;1.00;3.00;101;5.70;5.40;0.00;0.00;311.00
2025-03-17;08.55;7.00;92.30;963.60;0.00;2.00;106;5.80;6.00;0.00;0.00;324.00
2025-03-17;09.00;7.40;91.00;963.70;0.00;2.00;113;6.00;6.50;0.00;0.00;336.00
2025-03-17;09.05;7.90;87.80;963.70;0.00;3.00;145;5.90;6.90;0.00;0.00;352.80
2025-03-17;09.10;8.20;86.00;963.70;0.00;3.00;150;6.00;7.30;0.00;0.00;329.50
2025-03-17;09.15;8.40;83.70;963.70;0.00;3.00;150;5.70;7.40;0.00;0.00;64.00
2025-03-17;09.20;8.70;80.00;963.70;0.00;0.00;150;5.40;7.70;0.00;0.00;39.00
2025-03-17;09.25;9.10;77.30;963.70;0.00;3.00;214;5.30;8.00;0.00;0.00;182.00
2025-03-17;09.30;9.50;77.00;963.70;1.00;3.00;236;5.60;8.30;0.00;0.00;434.00
2025-03-17;09.35;9.70;74.80;963.80;1.30;5.00;236;5.30;8.40;0.00;0.00;451.80
2025-03-17;09.40;9.80;74.00;963.90;1.50;5.00;272;5.30;8.50;0.00;0.00;468.50
2025-03-17;09.45;10.00;73.30;963.90;1.00;5.00;235;5.30;8.70;0.00;0.00;483.30
2025-03-17;09.50;9.90;72.50;963.90;1.00;5.00;165;5.10;8.60;0.00;0.00;497.50
2025-03-17;09.55;9.80;72.30;964.00;1.30;6.00;174;5.00;8.50;0.00;0.00;509.00
2025-03-17;10.00;10.10;72.00;964.00;2.00;6.00;212;5.20;8.60;0.00;0.00;519.00
2025-03-17;10.05;10.00;70.80;964.10;2.00;6.00;189;4.90;8.50;0.00;0.00;532.50
2025-03-17;10.10;10.20;71.00;964.10;1.50;5.00;170;5.10;8.80;0.00;0.00;545.00
2025-03-17;10.15;10.50;70.70;964.00;1.00;5.00;198;5.30;9.20;0.00;0.00;555.30
2025-03-17;10.20;10.70;69.50;964.10;1.00;6.00;242;5.30;9.50;0.00;0.00;565.50
2025-03-17;10.25;10.90;69.30;964.00;1.00;6.00;238;5.50;9.70;0.00;0.00;575.30
2025-03-17;10.30;11.10;67.00;964.00;1.00;6.00;247;5.10;9.80;0.00;0.00;584.00
2025-03-17;10.35;11.30;68.30;964.10;1.50;6.00;247;5.60;10.00;0.00;0.00;594.30
2025-03-17;10.40;11.40;67.00;964.10;2.00;6.00;187;5.40;10.00;0.00;0.00;604.00
2025-03-17;10.45;11.50;67.00;964.00;3.00;8.00;269;5.50;9.90;0.00;0.00;615.30
2025-03-17;10.50;11.80;66.00;964.00;2.50;8.00;221;5.60;10.30;0.00;0.00;621.50
2025-03-17;10.55;11.90;64.70;964.00;2.70;8.00;249;5.40;10.30;0.00;0.00;629.30
2025-03-17;11.00;12.00;62.00;964.10;3.00;8.00;271;4.90;10.30;0.00;0.00;636.00
2025-03-17;11.05;12.10;62.30;964.10;3.00;8.00;237;5.00;10.30;0.00;0.00;645.00
2025-03-17;11.10;12.00;62.50;964.10;3.00;10.00;211;5.00;10.30;0.00;0.00;650.50
2025-03-17;11.15;12.00;62.30;964.20;3.00;10.00;207;4.90;10.30;0.00;0.00;659.00
2025-03-17;11.20;12.10;61.50;964.10;3.00;8.00;151;4.90;10.40;0.00;0.00;665.00
2025-03-17;11.25;12.10;62.00;964.00;3.00;8.00;194;4.90;10.40;0.00;0.00;671.30
2025-03-17;11.30;12.30;62.00;964.10;4.00;11.00;227;5.20;10.40;0.00;0.00;679.00
2025-03-17;11.35;12.50;59.00;964.10;3.50;11.00;154;4.60;10.60;0.00;0.00;683.50
2025-03-17;11.40;12.40;57.00;964.10;3.50;11.00;220;4.00;10.40;0.00;0.00;688.00
2025-03-17;11.45;12.60;57.00;964.10;3.70;10.00;202;4.20;10.70;0.00;0.00;692.00
2025-03-17;11.50;12.90;57.00;964.10;3.00;11.00;230;4.50;11.10;0.00;0.00;697.00
2025-03-17;11.55;12.90;54.00;964.10;3.70;11.00;220;3.70;10.80;0.00;0.00;700.70
2025-03-17;12.00;12.90;55.00;964.10;4.00;11.00;242;4.00;10.80;0.00;0.00;701.00
2025-03-17;12.05;13.10;53.50;964.10;3.80;11.00;204;3.80;11.00;0.00;0.00;704.00
2025-03-17;12.10;13.20;53.50;964.00;2.50;11.00;205;3.80;11.40;0.00;0.00;707.50
2025-03-17;12.15;13.30;54.00;964.10;2.00;8.00;184;4.10;11.60;0.00;0.00;707.70
2025-03-17;12.20;13.30;54.00;964.10;3.00;10.00;194;4.10;11.40;0.00;0.00;711.00
2025-03-17;12.25;13.30;53.00;964.10;4.00;11.00;241;3.90;11.20;0.00;0.00;710.70
2025-03-17;12.30;13.40;50.00;964.20;4.00;11.00;284;3.10;11.20;0.00;0.00;710.00
2025-03-17;12.35;13.70;52.80;964.20;3.50;10.00;229;4.10;11.70;0.00;0.00;718.00
2025-03-17;12.40;13.80;55.00;964.20;3.00;11.00;204;4.80;12.10;0.00;0.00;715.50
2025-03-17;12.45;13.90;52.70;964.20;4.00;11.00;227;4.30;11.90;0.00;0.00;712.70
2025-03-17;12.50;14.10;52.00;964.20;4.00;11.00;171;4.30;12.10;0.00;0.00;712.00
2025-03-17;12.55;14.20;53.00;964.10;4.00;11.00;221;4.60;12.20;0.00;0.00;709.30
2025-03-17;13.00;14.20;52.00;964.10;4.00;11.00;224;4.40;12.20;0.00;0.00;710.00
2025-03-17;13.05;14.00;52.30;964.00;2.50;11.00;211;4.30;12.30;0.00;0.00;707.50
2025-03-17;13.10;14.10;52.50;964.00;3.00;11.00;165;4.50;12.30;0.00;0.00;705.00
2025-03-17;13.15;14.10;52.30;963.90;2.70;11.00;198;4.40;12.40;0.00;0.00;703.00
2025-03-17;13.20;14.50;51.50;963.80;2.00;8.00;264;4.50;12.90;0.00;0.00;704.00
2025-03-17;13.25;14.70;51.70;963.80;3.30;10.00;173;4.80;12.90;0.00;0.00;701.30
2025-03-17;13.30;14.60;52.00;963.70;4.00;10.00;169;4.80;12.70;0.00;0.00;694.00
2025-03-17;13.35;14.40;51.50;963.60;5.00;11.00;192;4.50;12.20;0.00;0.00;696.00
2025-03-17;13.40;14.60;52.50;963.60;4.50;11.00;231;4.90;12.60;0.00;0.00;686.50
2025-03-17;13.45;14.80;51.70;963.60;4.00;11.00;200;4.90;12.90;0.00;0.00;679.30
2025-03-17;13.50;14.60;53.00;963.50;5.00;11.00;199;5.10;12.60;0.00;0.00;679.50
2025-03-17;13.55;14.70;53.00;963.40;5.00;11.00;185;5.10;12.60;0.00;0.00;681.70
2025-03-17;14.00;14.60;52.00;963.40;5.00;11.00;296;4.80;12.50;0.00;0.00;677.00
2025-03-17;14.05;14.60;53.00;963.40;4.50;11.00;194;5.10;12.60;0.00;0.00;664.50
2025-03-17;14.10;14.70;53.00;963.40;4.50;10.00;175;5.10;12.70;0.00;0.00;663.50
2025-03-17;14.15;14.60;52.70;963.30;5.00;13.00;225;5.00;12.50;0.00;0.00;657.30
2025-03-17;14.20;14.70;51.50;963.30;5.00;14.00;186;4.80;12.60;0.00;0.00;647.50
2025-03-17;14.25;14.80;51.00;963.30;5.00;14.00;184;4.70;12.60;0.00;0.00;638.00
2025-03-17;14.30;14.90;51.00;963.30;5.00;11.00;243;4.80;12.80;0.00;0.00;635.00
2025-03-17;14.35;14.70;50.50;963.20;4.00;11.00;167;4.50;12.70;0.00;0.00;630.80
2025-03-17;14.40;14.90;51.00;963.20;3.00;11.00;163;4.80;13.10;0.00;0.00;622.50
2025-03-17;14.45;15.00;49.70;963.20;4.00;11.00;222;4.50;13.00;0.00;0.00;608.70
2025-03-17;14.50;15.00;49.00;963.10;4.50;18.00;184;4.30;12.90;0.00;0.00;591.50
2025-03-17;14.55;14.90;49.30;963.10;5.30;18.00;207;4.30;12.60;0.00;0.00;578.00
2025-03-17;15.00;14.90;50.00;963.10;6.00;18.00;215;4.50;12.50;0.00;0.00;571.00
2025-03-17;15.05;14.90;50.00;963.20;3.50;13.00;232;4.50;13.00;0.00;0.00;562.50
2025-03-17;15.10;14.90;49.00;963.30;4.00;13.00;162;4.20;12.80;0.00;0.00;544.50
2025-03-17;15.15;14.80;50.70;963.30;4.30;13.00;161;4.60;12.80;0.00;0.00;533.00
2025-03-17;15.20;14.80;52.00;963.30;3.00;10.00;133;5.00;13.10;0.00;0.00;524.00
2025-03-17;15.25;14.90;51.30;963.30;3.30;13.00;192;4.90;13.20;0.00;0.00;511.00
2025-03-17;15.30;14.90;51.00;963.20;4.00;13.00;227;4.80;13.00;0.00;0.00;503.00
2025-03-17;15.35;15.10;51.00;963.20;3.80;11.00;195;5.00;13.20;0.00;0.00;492.80
2025-03-17;15.40;15.10;50.00;963.20;3.00;11.00;184;4.70;13.30;0.00;0.00;477.50
2025-03-17;15.45;14.90;50.00;963.10;3.00;11.00;204;4.50;13.10;0.00;0.00;461.30
2025-03-17;15.50;15.10;49.00;963.10;4.50;13.00;148;4.40;13.00;0.00;0.00;449.00
2025-03-17;15.55;14.90;49.70;963.10;4.30;13.00;150;4.40;12.80;0.00;0.00;434.70
2025-03-17;16.00;14.90;49.00;963.10;3.00;11.00;232;4.20;13.10;0.00;0.00;424.00
2025-03-17;16.05;14.90;49.80;963.00;3.30;11.00;174;4.40;13.00;0.00;0.00;408.30
2025-03-17;16.10;14.80;49.00;963.10;4.50;14.00;189;4.10;12.60;0.00;0.00;392.00
2025-03-17;16.15;14.70;49.00;963.20;5.00;14.00;197;4.00;12.40;0.00;0.00;376.00
2025-03-17;16.20;14.60;49.50;963.20;4.50;14.00;213;4.10;12.50;0.00;0.00;364.50
2025-03-17;16.25;14.70;49.70;963.10;3.70;13.00;176;4.20;12.70;0.00;0.00;350.70
2025-03-17;16.30;14.70;50.00;963.10;4.00;13.00;246;4.30;12.70;0.00;0.00;336.00
2025-03-17;16.35;14.60;50.80;963.10;4.00;13.00;202;4.40;12.60;0.00;0.00;318.30
2025-03-17;16.40;14.50;50.00;963.10;3.00;13.00;181;4.10;12.60;0.00;0.00;303.50
2025-03-17;16.45;14.40;50.00;963.20;3.70;14.00;232;4.00;12.30;0.00;0.00;288.00
2025-03-17;16.50;14.40;50.50;963.20;5.50;14.00;173;4.10;12.00;0.00;0.00;268.00
2025-03-17;16.55;14.20;51.30;963.20;5.70;14.00;211;4.20;11.90;0.00;0.00;255.70
2025-03-17;17.00;14.10;52.00;963.20;4.00;14.00;201;4.30;12.10;0.00;0.00;239.00
2025-03-17;17.05;14.10;52.00;963.30;2.80;11.00;198;4.30;12.40;0.00;0.00;221.30
2025-03-17;17.10;14.10;52.00;963.40;3.00;11.00;200;4.30;12.30;0.00;0.00;202.00
2025-03-17;17.15;14.00;52.00;963.40;3.00;11.00;227;4.20;12.20;0.00;0.00;183.00
2025-03-17;17.20;13.90;52.00;963.40;2.00;10.00;234;4.10;12.20;0.00;0.00;164.50
2025-03-17;17.25;13.80;53.00;963.40;2.30;10.00;235;4.30;12.20;0.00;0.00;144.70
2025-03-17;17.30;13.80;53.00;963.50;3.00;10.00;259;4.30;12.00;0.00;0.00;128.00
2025-03-17;17.35;13.80;53.80;963.60;2.00;10.00;231;4.50;12.20;0.00;0.00;109.80
2025-03-17;17.40;13.70;53.00;963.60;2.50;10.00;237;4.20;12.00;0.00;0.00;92.50
2025-03-17;17.45;13.70;53.30;963.60;2.70;10.00;212;4.30;11.90;0.00;0.00;76.70
2025-03-17;17.50;13.60;54.00;963.70;2.00;6.00;230;4.40;12.00;0.00;0.00;60.50
2025-03-17;17.55;13.50;55.00;963.70;1.00;6.00;259;4.60;12.20;0.00;0.00;49.70
2025-03-17;18.00;13.60;56.00;963.60;1.00;6.00;290;4.90;12.30;0.00;0.00;39.00
2025-03-17;18.05;13.30;58.00;963.70;2.00;5.00;298;5.10;11.80;0.00;0.00;20.50
2025-03-17;18.10;13.00;57.50;963.80;2.00;5.00;244;4.80;11.50;0.00;0.00;17.00
2025-03-17;18.15;12.60;59.30;963.90;1.30;5.00;299;4.80;11.20;0.00;0.00;14.70
2025-03-17;18.20;12.20;62.00;963.90;2.00;6.00;333;5.10;10.70;0.00;0.00;12.00
2025-03-17;18.25;11.70;63.30;964.00;3.30;8.00;349;4.90;9.90;0.00;0.00;10.30
2025-03-17;18.30;11.30;65.00;964.00;3.00;8.00;351;4.90;9.60;0.00;0.00;7.00
2025-03-17;18.35;10.80;66.80;964.10;3.00;6.00;358;4.80;9.10;0.00;0.00;5.00
2025-03-17;18.40;10.50;68.50;964.20;2.50;6.00;7;4.90;8.90;0.00;0.00;0.00
2025-03-17;18.45;10.20;69.00;964.30;1.30;5.00;46;4.70;8.80;0.00;0.00;0.00
2025-03-17;18.50;10.10;70.00;964.40;1.00;5.00;38;4.80;8.80;0.00;0.00;0.00
2025-03-17;18.55;9.90;70.70;964.50;0.30;5.00;30;4.70;8.60;0.00;0.00;0.00
2025-03-17;19.00;9.70;71.00;964.50;1.00;5.00;20;4.60;8.30;0.00;0.00;0.00
2025-03-17;19.05;9.50;72.30;964.60;2.30;6.00;0;4.70;7.80;0.00;0.00;0.00
2025-03-17;19.10;9.20;73.50;964.70;2.00;6.00;355;4.70;7.60;0.00;0.00;0.00
